nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1911.451691,1183.222278,372.375167,275.558424,191.925855,114.490597,68.914909,41.135133,38.269584,49.651660,31.690368,35.692582,60.963737,67.624653,56.369751,44.984569,63.334074,62.336802,69.513961,52.114978,49.468352,70.784724,35.062134,35.350638,46.502810,48.721687,63.348508,63.230702,47.648308,54.787882,40.683418,54.389461,36.276694,57.550386,24.897390,51.267743,43.972610,38.811391,39.462647,33.023039,38.496001,31.063106,48.242062,36.303394,51.585302,55.102595,52.280940,47.303021,162.386680,41.498760,122.379621,9607.770914,80100.482633,6918.973224,27564.113186,3370.481107,94.589150,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6214.795039,2039.245307,6383.236713,63.511157,63.717392,112.690552,58.088041,18.166532,53.262799,44.185603,33.896794,52.822049,43.655052,54.744517,55.475247,54.875699,38.736579,62.722930,71.490289,64.710774,69.919317,49.177590,60.255092,57.340150,55.837968,36.134494,54.086311,41.900683,57.045215,53.303277,31.160365,40.483624,18.885039,51.328374,38.483465,53.616373,21.690243,45.816783,390.933004,31.818258,40.115978,28.374457,45.222006,53.371668,103.617288,46.857378,59.986047,50.035601,71.057256,113.259201,181.867822,1141880.750252,1566.459020,8398.235084,36374.660638,5165.003414,112.994553,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,56.263271,7910.088031,4590.174012,455.936632,52.933316,6585.206733,64.132419,60.797362,43.439477,58.214089,122.707453,44.543713,36.297325,57.857137,58.352152,46.757487,67.250281,67.055503,61.484145,40.791015,57.635232,60.775534,67.550704,57.909142,70.007752,57.782072,93.185472,55.313420,66.461284,36.280116,50.532047,55.223790,61.704629,35.092391,58.420793,49.135501,40.774927,48.423120,42.058215,42.407524,40.124674,35.920641,34.450809,46.361425,58.188319,55.253033,49.006464,55.828293,55.013739,107.414071,2063.932612,25817.928042,3851.548101,43378.603732,11603.827274,3242.620006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2421.443328,2711.269904,23496.169810,173.690420,2510.346465,802.684536,77.654764,111.047568,110.343895,110.581970,106.834707,103.517994,87.712503,12657.445814,1416.500371,3377.581237,30.873094,33.894624,157.200696,52.709768,50.739615,343.304174,583.486305,1128.772709,63.481072,39.652817,47.237379,51.714336,50.349019,69.665864,53.836348,58.771711,44.434971,71.897394,80.335931,76.009821,74.196651,75.585334,66.380223,67.130659,73.369181,60.537619,971.468259,77.420353,40.696322,61.072837,41.546380,32.061812,43.017705,46.389460,37.511496,44.209625,37.566102,47.320423,38.917395,47.769904,25.306835,100.384591,32.466401,49.178730,63.906513,129.343357,954365.653646,1575.237914,3956.909771,90249.558301,31854.996223,97.872766,111.668541,111.817203,111.639465,109.979566,109.594153,606.968593,110.949724,110.415836,104.759773,377347.362565,9962.045315,13589.374897,479.865752,661.175279,733.554673,2257.246332,25692.163667,5181.214498
49.352285,58.675934,47.606675,27.588492,60.824429,46.934694,58.638778,56.264617,13.422762,47.996676,40.145727,16.437189,9.518048,19.612926,6.223972,53.860457,88.060074,44.727908,76.956151,35.782164,42.981525,47.913063,59288.899933,59.701127,44.669124,60.578394,72.720573,52.419013,81.311671,66.311874,61.523751,68.050536,55.879671,79.729659,57.812530,78.551920,67.370535,73.588389,73.181674,75.927453,73.812876,88.973773,75.334511,71.200678,79.356431,71.503596,36.098658,52.008286,43.450597,71.178607,45.535424,11.686302,34.906027,64.130933,38.214923,44.329676,37.306751,84.926442,27.836167,77.583785,49.103371,2598.621011,13733.971707,192.654171,1019.896378,8490.908436,7591.581800,176.817158,39.891549,44.751030,49.384765,26.511463,84.739867,15.798374,40.645247,60.809646,21.973785,36.036506,40.678760,50.458551,63.841266,53.570011,38.804898,47.171403,50.687173,52.550611
71.479046,69.866806,56.903696,18637.199808,56.863630,28.274304,58.027472,62.611007,44.772745,62.533937,63.526037,26.990090,43.195420,51.590263,53.806427,250.678884,61.330573,57.081287,92.863675,72.249370,57.691066,47.394110,1547.659866,27.143522,54.269285,62.233504,72.430427,75.488640,84.405649,62.038134,70.750788,51.784910,57.816596,73.739737,61.254839,54.906924,61.493178,79.360130,64.731145,76.226112,65.866317,66.482247,56.097162,77.957110,73.936437,40.940937,9.605433,21.487343,51.577332,28.349471,50.529207,52.885724,47.594444,39.943851,24.871046,49.071308,26.494830,59.430071,71.347388,37.843926,162.348058,294832.660862,516.960202,293.365798,1002.819028,326.112638,1303.418759,21.755403,63.487955,8.026491,62.966536,30.716885,338.038861,60.648357,66.869858,53.107965,64.211277,62.612630,57.635962,68.797940,62.089937,75.502806,56.953799,69.183201,248173.032894,66.244916
63.646844,57.559401,73.115184,57.407205,84.805630,64.360786,60.519285,70.908431,40.506228,45.828757,66.607042,61.927783,59.118298,63.740531,33.299297,71.059430,61.513750,57.743185,65.740953,1345.917850,32.419685,59.863829,54.711259,67.320266,75.143619,67.893982,315.238347,84.189447,71.089425,76.564167,54.423422,68.804737,63.909406,73.178404,133.985855,80.195103,71.669919,65.861051,55.285115,51.744522,54.105407,77.226715,73.093701,69.074134,68.730966,77.063053,70.923505,56.504607,34.431850,58.727838,29.156815,43.730806,169.341823,57.687860,31.189019,49.477991,54.100384,39.443946,61.370429,89.918886,2441.483098,3081.746007,1509.405776,13989.777666,2342.663272,905.748056,17.948536,55.337027,56.746751,40.456827,68.288025,65.164849,110.258897,77.357390,76.523354,79.105201,78.563834,75.107316,62.516310,82.216547,82.839299,84.741252,75.618869,70.815799,81.916909,82.671401
78.225754,44.903170,72.177124,62.499107,65.104382,44.733239,47.639077,55.569483,68.830215,53.190624,66.269828,48.245593,49.204085,54.665147,41.308121,22.019229,56.461224,62.386097,41.267728,4657.490519,47.050526,24.915719,78.665471,30.121803,75.565064,54.292499,64.966755,79.643136,84.939011,67.577296,61.639622,61.725726,74.193580,70.522247,60.840135,75.585439,48.922879,45.600583,48.075045,50.729293,43.571167,44.762247,73.653077,45.974707,46.659538,45.586741,52.862551,51.672037,104.300934,48.382788,42.308523,42.349468,47.459617,38.145302,58.559975,35.921024,27.342448,41.708296,22.161145,125.075273,51363.722983,705.208999,6992.941041,2547.786450,2591.539300,543.274888,60.886909,65.728753,5.860672,38.937283,44.753559,87.255639,78.328409,79.080113,84.646398,384.775159,79.254450,84.270447,88.835517,84.852644,80.900272,75.827097,79.853383,77.895026,72.515573,74.744062
59.869473,39.341096,72.880835,54.337420,60.777103,64.643292,45.748128,28.749310,47.157756,46.758802,62.058269,36.232833,54.249090,40.770784,52.178804,48.324859,6.162358,51.957661,63.241757,71.836384,491.217852,35.271119,59.598555,68.615402,74.240686,70.816507,66.083937,80.440428,78.246431,73.245400,73.092066,82.549241,74.841424,74.910654,55.939801,54.540500,44.854195,58.053675,66.461662,58.487238,66.096511,69.229571,60.001271,65.949157,51.279459,54.588499,59.986358,60.121026,61.488587,51.155856,48.508337,51.626692,58.310894,50.559099,54.022457,48.388835,5.368816,17.686688,111.127149,40804.637571,300.521309,1362.427516,21480.030644,164.670498,35.384720,71.248343,53.089607,51.349878,20.874110,336.849201,54.329961,81.931694,84.090271,89.476636,75.346997,85.258290,80.146477,85.352605,93.489256,78.047351,91.519592,70.327878,80.453031,81.548099,829.447638,78.976115
68.499949,63.058611,61.205600,62.881313,43.952372,42.451222,33.142610,46.051287,39.878669,58.791316,47.026801,48.722156,58.248715,38.018618,37.349000,40.578007,25.559683,52.040374,75.349500,69.266613,2482.542422,82.411079,41.031752,14.028518,1161.303666,24.261939,54.574115,49.722411,29.058501,66.069409,44.676720,36.746832,51.284862,45.610828,31.404750,37.842842,36.668379,75.150093,37.634218,47.826887,10.249177,26.364489,7.151891,45.350833,27.157080,26.162150,37.367001,38.330144,26.647427,19.378348,53.014668,7.199359,3.816774,38.159322,9.885562,48.629624,37.029266,37.806895,141.078876,26761.835414,44.844143,25.719872,50.960365,43.483077,23.116462,16.169948,10.334730,32.075409,33.444545,59.649080,55.928899,63.665075,75.965563,77.631130,86.049030,77.670265,84.416158,85.881291,82.790036,85.372580,68.582412,70.127430,74.799837,47.245052,75.501990,76.526340
