2.100000000000000000e+01 8.812510020451264836e+02 6.022904349684923310e-03 2.156685544748903954e-04 1.316412880940795338e+00
2.200000000000000000e+01 8.942260809948348879e+02 7.092245386933582023e-03 2.355042311562538472e-04 1.381813151963052100e+00
2.300000000000000000e+01 9.072713151190757799e+02 8.304279059615407577e-03 2.561078030503314662e-04 1.450973550000574042e+00
2.400000000000000000e+01 9.207057276976765934e+02 9.656517371969217459e-03 2.774670757122247298e-04 1.521197279205566577e+00
2.500000000000000000e+01 9.346621488159337332e+02 1.115411226803317800e-02 2.995690778404362089e-04 1.584846402231423035e+00
2.600000000000000000e+01 9.486499934971124048e+02 1.280661084975101387e-02 3.224036268878287801e-04 1.645196065757841053e+00
2.700000000000000000e+01 9.630802559153540869e+02 1.460886908761462738e-02 3.459726296743508554e-04 1.701158154212949469e+00
2.800000000000000000e+01 9.777853190599571462e+02 1.654079585982807035e-02 3.702786928890809985e-04 1.746093949781114985e+00
2.900000000000000000e+01 9.926871563658743298e+02 1.863592627024068804e-02 3.953153269024205847e-04 1.784763536011199303e+00
3.000000000000000000e+01 1.007981485142510451e+03 2.093289327882299003e-02 4.210731397470322498e-04 1.810579762077191512e+00
3.100000000000000000e+01 1.023064316776480609e+03 2.342795895874517226e-02 4.475404485013678409e-04 1.834154061191725305e+00
3.200000000000000000e+01 1.038741594080798905e+03 2.613594511419890798e-02 4.747048193463446241e-04 1.850387943255937362e+00
3.300000000000000000e+01 1.054481206675863859e+03 2.902084922058248070e-02 5.025533466772043973e-04 1.858530647670076918e+00
3.400000000000000000e+01 1.070258666254883110e+03 3.211384478173740648e-02 5.310696454713507465e-04 1.860781466724190203e+00
3.500000000000000000e+01 1.086654677448838356e+03 3.542838759423712347e-02 5.602241381573750886e-04 1.849818336667236940e+00
3.600000000000000000e+01 1.102768333831179007e+03 3.899353747227372879e-02 5.899936948828618912e-04 1.837255899984978402e+00
3.700000000000000000e+01 1.119122852633399816e+03 4.280921799127031940e-02 6.203944254532534888e-04 1.816046869147299070e+00
3.800000000000000000e+01 1.135823556869422191e+03 4.684055595870785516e-02 6.514426889349033897e-04 1.786465503337347327e+00
3.900000000000000000e+01 1.152777123397104333e+03 5.109000688302942766e-02 6.831168517103937236e-04 1.747127589031226780e+00
4.000000000000000000e+01 1.169909280529999705e+03 5.557197652822474382e-02 7.153856960424985088e-04 1.695212922581503356e+00
4.100000000000000000e+01 1.187138722525594403e+03 6.030002194822733225e-02 7.482220162187308869e-04 1.628815949928568152e+00
4.200000000000000000e+01 1.204467429711688965e+03 6.528378703685581985e-02 7.816149858698716616e-04 1.549622754808569924e+00
4.300000000000000000e+01 1.221905204907929829e+03 7.053176984148026851e-02 8.155578042772036046e-04 1.459818083653112941e+00
4.400000000000000000e+01 1.239498993404058638e+03 7.605031363211900430e-02 8.500435844472613994e-04 1.359982195407409167e+00
4.500000000000000000e+01 1.257310597809022283e+03 8.184293835652090010e-02 8.850653605530250283e-04 1.250390822868242990e+00
4.600000000000000000e+01 1.275304289086145218e+03 8.791041547846448201e-02 9.206151907452779243e-04 1.131478197013300768e+00
4.700000000000000000e+01 1.293462769233102790e+03 9.425426096158391609e-02 9.566814392973537265e-04 1.002455345383846730e+00
4.800000000000000000e+01 1.311760348569213875e+03 1.008693052826339365e-01 9.932515163666721936e-04 8.622089504150194372e-01
4.900000000000000000e+01 1.330186194263726975e+03 1.077496355795735522e-01 1.030312797015814916e-03 7.097000132213509005e-01
5.000000000000000000e+01 1.348796328658526363e+03 1.149004810300098128e-01 1.067852633403460968e-03 5.440284796986976090e-01
5.100000000000000000e+01 1.367650364433897721e+03 1.223279587860498785e-01 1.105859281400994572e-03 3.646710168276610653e-01
5.200000000000000000e+01 1.386695993869986296e+03 1.300372823126552946e-01 1.144324649030249849e-03 1.724090221077269891e-01
5.300000000000000000e+01 1.405862214269485548e+03 1.380300960907353269e-01 1.183241571600091935e-03 -3.185982543885743784e-02
5.400000000000000000e+01 1.425130020879433687e+03 1.463087870511371735e-01 1.222602910996190310e-03 -2.480969783418535135e-01
5.500000000000000000e+01 1.444495265011124957e+03 1.548772274418103168e-01 1.262401567811156184e-03 -4.766334934265942791e-01
5.600000000000000000e+01 1.464069932720874249e+03 1.637321901421508463e-01 1.302630166923497094e-03 -7.183597330626980693e-01
5.700000000000000000e+01 1.483955136793013480e+03 1.728687936102187850e-01 1.343280089982167632e-03 -9.738385101259455778e-01
5.800000000000000000e+01 1.504108132262965455e+03 1.822839710333798435e-01 1.384342465592122793e-03 -1.242871481917990462e+00
5.900000000000000000e+01 1.524441602960159798e+03 1.919753982360096201e-01 1.425808506309660410e-03 -1.524972803004922550e+00
6.000000000000000000e+01 1.544935086661756031e+03 2.019333225404805476e-01 1.467669517498874487e-03 -1.819240616118796838e+00
6.100000000000000000e+01 1.565595537095346344e+03 2.121494948321540064e-01 1.509917689496573711e-03 -2.124918853694945042e+00
6.200000000000000000e+01 1.586428150342231220e+03 2.226216806236936685e-01 1.552548441895918677e-03 -2.442191237677251880e+00
6.300000000000000000e+01 1.607450681580239007e+03 2.333498919291780438e-01 1.595558094218424254e-03 -2.771491279561401289e+00
6.400000000000000000e+01 1.628666027776720966e+03 2.443333979787755961e-01 1.638943092347546404e-03 -3.113245044151941698e+00
6.500000000000000000e+01 1.650099369390468610e+03 2.555736966146297529e-01 1.682700015112046678e-03 -3.467938006266072737e+00
6.600000000000000000e+01 1.671787803813209621e+03 2.670652090526731692e-01 1.726825323283281196e-03 -3.836014948912676914e+00
6.700000000000000000e+01 1.693712104029995317e+03 2.788007916254034435e-01 1.771314599467955705e-03 -4.216918531526856917e+00
6.800000000000000000e+01 1.715835246519428438e+03 2.907699383361322942e-01 1.816163315612202584e-03 -4.609835302777578470e+00
6.900000000000000000e+01 1.738112777774101005e+03 3.029643720430724718e-01 1.861367092011607157e-03 -5.013981514336550482e+00
7.000000000000000000e+01 1.760515099363227137e+03 3.153765588550334065e-01 1.906921697707210589e-03 -5.428766546208340316e+00
7.100000000000000000e+01 1.783020351597949684e+03 3.280015830041265734e-01 1.952824004362646018e-03 -5.853922280662140487e+00
7.200000000000000000e+01 1.805741631495945057e+03 3.408353429831118553e-01 1.999074845639119483e-03 -6.290299780034755095e+00
7.300000000000000000e+01 1.828792346550921366e+03 3.538726413684413208e-01 2.045676156015864468e-03 -6.738812619930321546e+00
7.400000000000000000e+01 1.852181905897145725e+03 3.671023387421755158e-01 2.092630015686791547e-03 -7.199304691262531364e+00
7.500000000000000000e+01 1.875912288932836873e+03 3.805125536080107285e-01 2.139938646630098074e-03 -7.671285608555113100e+00
7.600000000000000000e+01 1.899939313713910451e+03 3.940894121692478103e-01 2.187604080254040503e-03 -8.154191170465971084e+00
7.700000000000000000e+01 1.924138153836756146e+03 4.078229543884424602e-01 2.235627156127729248e-03 -8.646627069609856164e+00
7.800000000000000000e+01 1.948493817098786849e+03 4.217019709061921584e-01 2.284008512573001536e-03 -9.148217153452876005e+00
7.900000000000000000e+01 1.973050737088107098e+03 4.357159962376246920e-01 2.332748912152151494e-03 -9.658882409303464200e+00
8.000000000000000000e+01 1.997831061443688895e+03 4.498545660090564335e-01 2.381849235287901694e-03 -1.017869239891249045e+01
8.100000000000000000e+01 2.022859100411037616e+03 4.641070408484742060e-01 2.431310787900393261e-03 -1.070748137083352169e+01
8.200000000000000000e+01 2.048145532073434424e+03 4.784635635876651749e-01 2.481136233569929996e-03 -1.124488513033726100e+01
8.300000000000000000e+01 2.073666055620246880e+03 4.929126165312463503e-01 2.531328647645203316e-03 -1.179067559021031997e+01
8.400000000000000000e+01 2.099418654892645463e+03 5.074434262109016602e-01 2.581891197300685992e-03 -1.234432754307094271e+01
8.500000000000000000e+01 2.125393885113973283e+03 5.220444777848626261e-01 2.632827133754478324e-03 -1.290568721449533918e+01
8.600000000000000000e+01 2.151586947407585285e+03 5.367064035674654621e-01 2.684139973931656126e-03 -1.347419037958422017e+01
8.700000000000000000e+01 2.177967056933900494e+03 5.514165346155849301e-01 2.735834059573863993e-03 -1.404933948254706522e+01
8.800000000000000000e+01 2.204515503363735206e+03 5.661628636043712914e-01 2.787913984510666503e-03 -1.463059793786686669e+01
8.900000000000000000e+01 2.231243290019417145e+03 5.809333849336816291e-01 2.840384400539459724e-03 -1.521750346545109878e+01
9.000000000000000000e+01 2.258153992245776863e+03 5.957116377801697782e-01 2.893250011604197192e-03 -1.580974237577732211e+01
9.100000000000000000e+01 2.285258077150033387e+03 6.104850372564687433e-01 2.946516082037136351e-03 -1.640678598684625911e+01
9.200000000000000000e+01 2.312556435779013100e+03 6.252394115297176258e-01 3.000189972658280201e-03 -1.700843410879825157e+01
9.300000000000000000e+01 2.340064279508098480e+03 6.399607506434678017e-01 3.054279595162079797e-03 -1.761419727915001943e+01
9.400000000000000000e+01 2.367774535464814107e+03 6.546372751633788845e-01 3.108792895210862450e-03 -1.822388319970700010e+01
9.500000000000000000e+01 2.395702416718935183e+03 6.692542363848473785e-01 3.163737848725923542e-03 -1.883700247026239083e+01
9.600000000000000000e+01 2.423840852260612337e+03 6.837983733924501983e-01 3.219122459941076587e-03 -1.945314000784623687e+01
9.700000000000000000e+01 2.452190200471444768e+03 6.982556846021552577e-01 3.274954759611186945e-03 -2.007188076497718043e+01
9.800000000000000000e+01 2.480758249184544638e+03 7.126114278057711360e-01 3.331242804090780822e-03 -2.069280973143397162e+01
9.900000000000000000e+01 2.509523073982988535e+03 7.268523487176358211e-01 3.387994675167551716e-03 -2.131543765254133405e+01
1.000000000000000000e+02 2.538499893391126534e+03 7.409674238484101894e-01 3.445218480534131041e-03 -2.193927531447650026e+01
1.010000000000000000e+02 2.567681642100868430e+03 7.549426606956860519e-01 3.502922354910069976e-03 -2.256383354608769309e+01
1.020000000000000000e+02 2.597068684390133967e+03 7.687566407659588430e-01 3.561114462356070303e-03 -2.318884607123259300e+01
1.030000000000000000e+02 2.626646529078777803e+03 7.824102330047441045e-01 3.619802998981941529e-03 -2.381352667559466596e+01
1.040000000000000000e+02 2.656415542925668888e+03 7.958745953708462606e-01 3.678996195998534592e-03 -2.443753489406480739e+01
1.050000000000000000e+02 2.686368665563671584e+03 8.091431733101076551e-01 3.738702323882450804e-03 -2.506030746107260043e+01
1.060000000000000000e+02 2.716498837825665305e+03 8.222019863732586975e-01 3.798929696630276836e-03 -2.568120687944646363e+01
1.070000000000000000e+02 2.746799001710823632e+03 8.350444849307646633e-01 3.859686677297971807e-03 -2.629981855627620746e+01
1.080000000000000000e+02 2.777254671991698160e+03 8.476492651338313200e-01 3.920981682750049671e-03 -2.691557938724657362e+01
1.090000000000000000e+02 2.807873649564281550e+03 8.600097823223921134e-01 3.982823189633917862e-03 -2.752785204197440194e+01
1.100000000000000000e+02 2.838641451288011922e+03 8.721046376272131306e-01 4.045219740528229087e-03 -2.813622209983743261e+01
1.110000000000000000e+02 2.869550920310309721e+03 8.839272302482520383e-01 4.108180179306712178e-03 -2.874019852730949509e+01
1.120000000000000000e+02 2.900601916961782081e+03 8.954707173842670898e-01 4.171714344404980207e-03 -2.933905794136950718e+01
1.130000000000000000e+02 2.931786771013370526e+03 9.067133408882255274e-01 4.235832387994457882e-03 -2.993244605061742192e+01
1.140000000000000000e+02 2.963097812957840688e+03 9.176407734261554650e-01 4.300544553285092116e-03 -3.051971149590507082e+01
1.150000000000000000e+02 2.994527373926850487e+03 9.282535468099673004e-01 4.365861180173376613e-03 -3.110035155300818488e+01
1.160000000000000000e+02 3.026075213956408788e+03 9.385373385740772845e-01 4.431792711145173501e-03 -3.167386356722834861e+01
1.170000000000000000e+02 3.057733665200769337e+03 9.484704002989942095e-01 4.498349696625460886e-03 -3.223967067144130993e+01
1.180000000000000000e+02 3.089487631847111970e+03 9.580532709812671355e-01 4.565542799723203149e-03 -3.279719607108813051e+01
1.190000000000000000e+02 3.121336875082353345e+03 9.672716352465379197e-01 4.633382800494563990e-03 -3.334601161260013669e+01
1.200000000000000000e+02 3.153273727960884116e+03 9.761186083598274443e-01 4.701880599712027729e-03 -3.388554065073456201e+01
1.210000000000000000e+02 3.185290523676822886e+03 9.845798794805743492e-01 4.771047221244130269e-03 -3.441520661684459981e+01
1.220000000000000000e+02 3.217372167140282272e+03 9.926485683130031878e-01 4.840893814611983530e-03 -3.493458158706318528e+01
1.230000000000000000e+02 3.249518419960142182e+03 1.000317796702218986e+00 4.911431655470779173e-03 -3.544308914937991517e+01
1.240000000000000000e+02 3.281721615331771318e+03 1.007573260224650102e+00 4.982672146054527469e-03 -3.594015297163572598e+01
1.250000000000000000e+02 3.313966657982803554e+03 1.014415513175235040e+00 5.054626814109482516e-03 -3.642534536941523271e+01
1.260000000000000000e+02 3.346253309177790015e+03 1.020830255097994410e+00 5.127307310867889809e-03 -3.689816445631952746e+01
1.270000000000000000e+02 3.378566473279960974e+03 1.026818044114113482e+00 5.200725407624838190e-03 -3.735803414463508432e+01
1.280000000000000000e+02 3.410898482774229251e+03 1.032364583442871853e+00 5.274892991559520898e-03 -3.780452699639464953e+01
1.290000000000000000e+02 3.443249098249518283e+03 1.037470434720217050e+00 5.349822059975853882e-03 -3.823714137330426865e+01
1.300000000000000000e+02 3.475603223340860040e+03 1.042121304510544411e+00 5.425524713397869569e-03 -3.865530143705556299e+01
1.310000000000000000e+02 3.507945993998011545e+03 1.046317761704162574e+00 5.502012863309107930e-03 -3.905858397952151506e+01
1.320000000000000000e+02 3.540285761244180321e+03 1.050060392986102542e+00 5.579297369661093825e-03 -3.944650751081145046e+01
1.330000000000000000e+02 3.572601395057430636e+03 1.053334933768394377e+00 5.657388883532310855e-03 -3.981866888770657198e+01
1.340000000000000000e+02 3.604894050295643865e+03 1.056156834097092823e+00 5.736298119759353394e-03 -4.017451648345452497e+01
1.350000000000000000e+02 3.637150024994173236e+03 1.058504403390069903e+00 5.816035843595331392e-03 -4.051379588845690449e+01
1.360000000000000000e+02 3.669370473826861144e+03 1.060385665473749794e+00 5.896612857304717528e-03 -4.083588135828906474e+01
1.370000000000000000e+02 3.701541694775919950e+03 1.061793788362614066e+00 5.978039984736208470e-03 -4.114037008113273686e+01
1.380000000000000000e+02 3.733657414264031559e+03 1.062736797536109723e+00 6.060328055615514173e-03 -4.142693361005487418e+01
1.390000000000000000e+02 3.765703930545192179e+03 1.063207862409975002e+00 6.143487888182907856e-03 -4.169516929515947368e+01
1.400000000000000000e+02 3.797689827206442715e+03 1.063207581254261624e+00 6.227530271810854424e-03 -4.194467456612161271e+01
1.410000000000000000e+02 3.829593974825580972e+03 1.062751409407105774e+00 6.312465948464842866e-03 -4.217512121459904506e+01
1.420000000000000000e+02 3.861410101190065689e+03 1.061825089033017200e+00 6.398305593180132582e-03 -4.238603254251398766e+01
1.430000000000000000e+02 3.893139363071276421e+03 1.060436647429434442e+00 6.485059795001940630e-03 -4.257715477823879979e+01
1.440000000000000000e+02 3.924760632954195444e+03 1.058594111828059514e+00 6.572739036338612860e-03 -4.274808565764423918e+01
1.450000000000000000e+02 3.956275069274778616e+03 1.056290652541821418e+00 6.661353672848148791e-03 -4.289834870605432116e+01
1.460000000000000000e+02 3.987654118108205694e+03 1.053541724560276727e+00 6.750913912782320093e-03 -4.302776465410764928e+01
1.470000000000000000e+02 4.018891511763663402e+03 1.050355353989099294e+00 6.841429796382873275e-03 -4.313578288448459830e+01
1.480000000000000000e+02 4.049973555528292309e+03 1.046732137887107283e+00 6.932911175370805486e-03 -4.322214998158569443e+01
1.490000000000000000e+02 4.080886556163104160e+03 1.042680100800984055e+00 7.025367692138637446e-03 -4.328646402858394993e+01
1.500000000000000000e+02 4.111616822048207723e+03 1.038207266245261495e+00 7.118808760080704012e-03 -4.332832317241376785e+01
1.510000000000000000e+02 4.142143052399967019e+03 1.033321495260094647e+00 7.213243047421148864e-03 -4.334746905423346419e+01
1.520000000000000000e+02 4.172472931434506791e+03 1.028030002424249911e+00 7.308676970744186485e-03 -4.334362283690786199e+01
1.530000000000000000e+02 4.202591677781199905e+03 1.022347267839964768e+00 7.405116163177907600e-03 -4.331650060612285813e+01
1.540000000000000000e+02 4.232499368941668763e+03 1.016287769871309754e+00 7.502565954034634381e-03 -4.326596706954639160e+01
1.550000000000000000e+02 4.262188656364343842e+03 1.009851128260934150e+00 7.601031351944567520e-03 -4.319166413696782314e+01
1.560000000000000000e+02 4.291667050613170431e+03 1.003059245696351631e+00 7.700517028978242154e-03 -4.309345661891492085e+01
1.570000000000000000e+02 4.320912351375687649e+03 9.959117375213502044e-01 7.801027305940120768e-03 -4.297106080669891526e+01
1.580000000000000000e+02 4.349932074365306107e+03 9.884379299988232948e-01 7.902566138805499837e-03 -4.282426732044001483e+01
1.590000000000000000e+02 4.378711452959592862e+03 9.806374333181356873e-01 8.005137106451050075e-03 -4.265286682304846266e+01
1.600000000000000000e+02 4.407243151680331721e+03 9.725321398548099072e-01 8.108743399644938524e-03 -4.245672430118059992e+01
1.610000000000000000e+02 4.435504981210079677e+03 9.641365105760498766e-01 8.213387811534881774e-03 -4.223555621215911060e+01
1.620000000000000000e+02 4.463489611848142886e+03 9.554650031965652435e-01 8.319072729410478470e-03 -4.198930189889164666e+01
1.630000000000000000e+02 4.491189716852163656e+03 9.465469286838851248e-01 8.425800127794395508e-03 -4.171760360274121382e+01
1.640000000000000000e+02 4.518583115766443370e+03 9.373818809606314639e-01 8.533571563365869792e-03 -4.142047501242156926e+01
1.650000000000000000e+02 4.545669916188408024e+03 9.279917351597306574e-01 8.642388171210225664e-03 -4.109763270983553696e+01
1.660000000000000000e+02 4.572435372018785529e+03 9.183983623770871629e-01 8.752250662334058739e-03 -4.074901615194340110e+01
1.670000000000000000e+02 4.598872168499920917e+03 9.086236294748107900e-01 8.863159322808655469e-03 -4.037449053409608268e+01
1.680000000000000000e+02 4.624972993839239280e+03 8.986893988840976011e-01 8.975114014882542429e-03 -3.997414392138192341e+01
1.690000000000000000e+02 4.650730539169282565e+03 8.886175284099214755e-01 9.088114178095683601e-03 -3.954784154494329584e+01
1.700000000000000000e+02 4.676137498494318606e+03 8.784224426842002220e-01 9.202158833654588282e-03 -3.909552293331347528e+01
1.710000000000000000e+02 4.701179140273633493e+03 8.681334180223190256e-01 9.317246588608305707e-03 -3.861712762623688633e+01
1.720000000000000000e+02 4.725863020743512607e+03 8.577722971785263217e-01 9.433375641960268718e-03 -3.811266945548965168e+01
1.730000000000000000e+02 4.750166985374487922e+03 8.473609175038780972e-01 9.550543791702335514e-03 -3.758208797518746991e+01
1.740000000000000000e+02 4.774083738870530397e+03 8.369211107551323137e-01 9.668748443253992117e-03 -3.702539702609754357e+01
1.750000000000000000e+02 4.797613416705983582e+03 8.264895596062160621e-01 9.787986618573817424e-03 -3.644275901644059701e+01
1.760000000000000000e+02 4.820741428068527966e+03 8.160805288104784339e-01 9.908254402282325526e-03 -3.583411287548011614e+01
1.770000000000000000e+02 4.843461125127325431e+03 8.057300544198102710e-01 1.002954526001269275e-02 -3.519946930624620052e+01
1.780000000000000000e+02 4.865758561845092117e+03 7.954591825482767442e-01 1.015185174257586184e-02 -3.453891266136766092e+01
1.790000000000000000e+02 4.887634650767179664e+03 7.852889527921815827e-01 1.027516606202024882e-02 -3.385245299950637587e+01
1.800000000000000000e+02 4.909082877819882015e+03 7.752552547535187522e-01 1.039948010431880794e-02 -3.314024893309758113e+01
1.810000000000000000e+02 4.930089302155197402e+03 7.653865428155655071e-01 1.052478544211754401e-02 -3.240245905855674380e+01
1.820000000000000000e+02 4.950654841043245142e+03 7.557112643226499005e-01 1.065107334786451372e-02 -3.163916766996539209e+01
1.830000000000000000e+02 4.970772984661316514e+03 7.462504310630770910e-01 1.077833480694492113e-02 -3.085053332323795772e+01
1.840000000000000000e+02 4.990429795933072455e+03 7.370399041569034582e-01 1.090656053073967187e-02 -3.003678883325428117e+01
1.850000000000000000e+02 5.009626195419091346e+03 7.281155371966209211e-01 1.103574096940136522e-02 -2.919786985344761732e+01
1.860000000000000000e+02 5.028348247757524405e+03 7.194983193920665432e-01 1.116586632439722955e-02 -2.833415770789519428e+01
1.870000000000000000e+02 5.046596874909813778e+03 7.112174033059148748e-01 1.129692656084519027e-02 -2.744573655332154871e+01
1.880000000000000000e+02 5.064365570958877470e+03 7.033115903786303358e-01 1.142891141888904144e-02 -2.653291336060451400e+01
1.890000000000000000e+02 5.081640401963419208e+03 6.958107599122135278e-01 1.156181042494879019e-02 -2.559584649420947855e+01
1.900000000000000000e+02 5.098422290869418248e+03 6.887477542956402798e-01 1.169561290177784443e-02 -2.463484284310233363e+01
1.910000000000000000e+02 5.114704732327578313e+03 6.821531790301851306e-01 1.183030797767068223e-02 -2.365020925060223789e+01
1.920000000000000000e+02 5.130473792569918260e+03 6.760606024499831168e-01 1.196588459553734642e-02 -2.264202966068537037e+01
1.930000000000000000e+02 5.145722965996125822e+03 6.705020985943066503e-01 1.210233151983946577e-02 -2.161061081576406551e+01
1.940000000000000000e+02 5.160460603419685867e+03 6.655119612701037024e-01 1.223963734360635283e-02 -2.055640796990083174e+01
1.950000000000000000e+02 5.174672770223231055e+03 6.611244754415063207e-01 1.237779049351326113e-02 -1.947965346796483743e+01
1.960000000000000000e+02 5.188360388027662339e+03 6.573739171302453999e-01 1.251677923453781670e-02 -1.838080244326909352e+01
1.970000000000000000e+02 5.201524377921297855e+03 6.542960389934148191e-01 1.265659167291600939e-02 -1.726016139663421356e+01
1.980000000000000000e+02 5.214165660401615241e+03 6.519250988976208472e-01 1.279721575835574693e-02 -1.611811104342795886e+01
1.990000000000000000e+02 5.226262870278619630e+03 6.502953455107758352e-01 1.293863928475762030e-02 -1.495495774305019054e+01
2.000000000000000000e+02 5.237831783443461063e+03 6.494410182308996138e-01 1.308084989009395370e-02 -1.377123062939335263e+01
2.010000000000000000e+02 5.248858329972554202e+03 6.493984454096431991e-01 1.322383504843680987e-02 -1.256715566352743352e+01
2.020000000000000000e+02 5.259335340702155918e+03 6.502011966410583543e-01 1.336758203889966932e-02 -1.134330630396893902e+01
2.030000000000000000e+02 5.269240657349469075e+03 6.518841875315259937e-01 1.351207797347982707e-02 -1.009987854564463028e+01
2.040000000000000000e+02 5.278581834352374244e+03 6.544815813773082747e-01 1.365730979495179999e-02 -8.837365426955813064e+00
2.050000000000000000e+02 5.287329283744066743e+03 6.580282748018257966e-01 1.380326427293894834e-02 -7.556185608577752788e+00
2.060000000000000000e+02 5.295490558693260027e+03 6.625576692277268531e-01 1.394992799775226014e-02 -6.256683369759220348e+00
2.070000000000000000e+02 5.303050926750052895e+03 6.681053850381554193e-01 1.409728737318267575e-02 -4.939210316468750861e+00
2.080000000000000000e+02 5.310003083304195570e+03 6.747055473962700889e-01 1.424532860901435091e-02 -3.604340799845924703e+00
2.090000000000000000e+02 5.316376865051901405e+03 6.823915290840306680e-01 1.439403771292105567e-02 -2.252582206843337431e+00
2.100000000000000000e+02 5.322157538216519242e+03 6.911989218553709069e-01 1.454340048182447068e-02 -8.844640967464376669e-01
2.110000000000000000e+02 5.327352653780811124e+03 7.011625651185737773e-01 1.469340249290072842e-02 4.994930015578600835e-01
2.120000000000000000e+02 5.331977190872023129e+03 7.123150602979496648e-01 1.484402909466449837e-02 1.898755308159837174e+00
2.130000000000000000e+02 5.336031271801082767e+03 7.246919707208209216e-01 1.499526539756824116e-02 3.312798080767987763e+00
2.140000000000000000e+02 5.339522447206541983e+03 7.383281074935483801e-01 1.514709626513258134e-02 4.741090761551175703e+00
2.150000000000000000e+02 5.342450839449265914e+03 7.532508440477629907e-01 1.529950630490597638e-02 6.183074695574356738e+00
2.160000000000000000e+02 5.344801714358151003e+03 7.695031440974484660e-01 1.545247985996339550e-02 7.638183933600919850e+00
2.170000000000000000e+02 5.346575194726618975e+03 7.871123626494784808e-01 1.560600100076650100e-02 9.105830378740296993e+00
2.180000000000000000e+02 5.347771403705877674e+03 8.061058456308296538e-01 1.576005351780108976e-02 1.058553750001842708e+01
2.190000000000000000e+02 5.348383036545460527e+03 8.265257866916080332e-01 1.591462091448256691e-02 1.207665062989320681e+01
2.200000000000000000e+02 5.348402789030082204e+03 8.483995139164852706e-01 1.606968640146802518e-02 1.357867867144205931e+01
2.210000000000000000e+02 5.347838214261334542e+03 8.717543466487019943e-01 1.622523289142057887e-02 1.509090782711760959e+01
2.220000000000000000e+02 5.346674580981118197e+03 8.966324523242140687e-01 1.638124299532959030e-02 1.661292158611845693e+01
2.230000000000000000e+02 5.344919443740192037e+03 9.230537048653482124e-01 1.653769901943655946e-02 1.814393217559682014e+01
2.240000000000000000e+02 5.342580357905789242e+03 9.510528265871461828e-01 1.669458296398220604e-02 1.968344911478085635e+01
2.250000000000000000e+02 5.339657451360130835e+03 9.806496749627318099e-01 1.685187652281702753e-02 2.123068494941694340e+01
2.260000000000000000e+02 5.336143424538668114e+03 1.011886384551384355e+00 1.700956108479642279e-02 2.278514952210809952e+01
2.270000000000000000e+02 5.332045835507788979e+03 1.044790225435157982e+00 1.716761773644907493e-02 2.434612998996487221e+01
2.280000000000000000e+02 5.327364814929026579e+03 1.079381031767959742e+00 1.732602726606957341e-02 2.591298796062814702e+01
2.290000000000000000e+02 5.322107922761951158e+03 1.115693487035550380e+00 1.748477016979931367e-02 2.748508521061893717e+01
